kelas_id,dosen_id,kuesioner,skor_kues,nilai_akhir
2023227004,594,"{""21"": 3.2711864406779663, ""22"": 3.389830508474576, ""23"": 2.8813559322033897, ""24"": 3.457627118644068, ""25"": 3.5, ""26"": 3.6724137931034484, ""27"": 3.5689655172413794, ""28"": 3.4745762711864407, ""29"": 3.4745762711864407, ""30"": 3.3728813559322033, ""35"": 3.457627118644068, ""37"": 3.3389830508474576}","{""1"": 3.1807909604519774, ""2"": 3.5347165400350672, ""3"": 3.3983050847457627}",3.3430275056821872
2023287833,955,"{""21"": 3.6956521739130435, ""22"": 3.608695652173913, ""23"": 3.608695652173913, ""24"": 3.6521739130434785, ""25"": 3.869565217391304, ""26"": 3.8260869565217392, ""27"": 3.869565217391304, ""28"": 3.6956521739130435, ""29"": 3.6521739130434785, ""30"": 3.608695652173913, ""35"": 3.8260869565217392, ""37"": 3.6956521739130435}","{""1"": 3.6376811594202898, ""2"": 3.7826086956521739, ""3"": 3.7608695652173913}",3.8404567818654775
2023287110,1379,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.9259259259259259, ""2"": 3.9555555555555556, ""3"": 4.0000000000000000}",3.9254054320987654
2023213892,311,"{""25"": 3.8260869565217391, ""26"": 3.7826086956521739, ""27"": 3.7826086956521739}","{""1"": 3.6086956521739131, ""2"": 3.7478260869565217, ""3"": 3.7173913043478261}",3.7531029748283753
2023213892,1379,"{""21"": 3.6521739130434785, ""22"": 3.6956521739130435, ""23"": 3.4782608695652173, ""24"": 3.6956521739130435, ""25"": 3.739130434782609, ""26"": 3.782608695652174, ""27"": 3.8260869565217392, ""28"": 3.6521739130434785, ""29"": 3.5652173913043477, ""30"": 3.6521739130434785, ""35"": 3.739130434782609, ""37"": 3.6956521739130435}","{""1"": 3.6086956521739131, ""2"": 3.7391304347826087, ""3"": 3.7173913043478261}",3.7525232646834478
2023288457,762,"{""21"": 3.5454545454545454, ""22"": 3.608695652173913, ""23"": 3.3043478260869565, ""24"": 3.5652173913043477, ""25"": 3.7272727272727275, ""26"": 3.7272727272727275, ""27"": 3.7727272727272725, ""28"": 3.608695652173913, ""29"": 3.608695652173913, ""30"": 3.5652173913043477, ""35"": 3.6956521739130435, ""37"": 3.6521739130434785}","{""1"": 3.4861660079051383, ""2"": 3.6802371541501976, ""3"": 3.6739130434782609}",3.6546306041784303
2023288457,4662,"{""25"": 3.2173913043478261, ""26"": 3.4347826086956522, ""27"": 3.3478260869565217}","{""1"": 3.4861660079051383, ""2"": 3.4347826086956522, ""3"": 3.6739130434782609}",3.6382669678147939
2023262730,395,"{""21"": 3.7272727272727275, ""22"": 3.7727272727272725, ""23"": 3.5454545454545454, ""24"": 3.8181818181818183, ""25"": 4, ""26"": 4, ""27"": 3.9545454545454546, ""28"": 3.8636363636363638, ""29"": 3.7272727272727275, ""30"": 3.7727272727272725, ""35"": 3.8181818181818183, ""37"": 3.7727272727272725}","{""1"": 3.6818181818181818, ""2"": 3.9272727272727273, ""3"": 3.7954545454545455}",3.7318630303030303
2023287833,2801,"{""21"": 3.6956521739130435, ""22"": 3.608695652173913, ""23"": 3.608695652173913, ""24"": 3.6521739130434785, ""25"": 3.782608695652174, ""26"": 3.782608695652174, ""27"": 3.8260869565217392, ""28"": 3.6956521739130435, ""29"": 3.6521739130434785, ""30"": 3.608695652173913, ""35"": 3.8260869565217392, ""37"": 3.6956521739130435}","{""1"": 3.6376811594202898, ""2"": 3.7478260869565217, ""3"": 3.7608695652173913}",3.8381379412857674
2024237525,393,"{""21"": 3.55, ""22"": 3.65, ""23"": 3.7, ""24"": 3.55, ""25"": 3.6, ""26"": 3.75, ""27"": 3.7, ""28"": 3.5, ""29"": 3.55, ""30"": 3.55, ""35"": 3.65, ""37"": 3.6}","{""1"": 3.6333333333333333, ""2"": 3.6200000000000000, ""3"": 3.6250000000000000}",3.5451907070707071
2024233661,949,"{""21"": 3.569230769230769, ""22"": 3.6307692307692307, ""23"": 3.5538461538461537, ""24"": 3.523076923076923, ""25"": 3.476923076923077, ""26"": 3.6, ""27"": 3.6153846153846154, ""28"": 3.6, ""29"": 3.5846153846153848, ""30"": 3.6, ""35"": 3.6923076923076925, ""37"": 3.6307692307692307}","{""1"": 3.5846153846153846, ""2"": 3.5630769230769231, ""3"": 3.6615384615384616}",2.31710661268556006
2023280197,265,"{""21"": 4, ""22"": 4, ""23"": 3.7777777777777777, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3.888888888888889, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 3.9259259259259259, ""2"": 3.9777777777777778, ""3"": 4.0000000000000000}",3.6744602469135802
2023286187,370,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.3333333333333333, ""2"": 3.8000000000000000, ""3"": 4.0000000000000000}",3.9422222222222222
2023286187,1233,"{""21"": 3, ""22"": 4, ""23"": 3, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3, ""29"": 3, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 3.3333333333333333, ""2"": 3.8000000000000000, ""3"": 4.0000000000000000}",3.9422222222222222
2023262730,1675,"{""21"": 3.7272727272727275, ""22"": 3.7727272727272725, ""23"": 3.5454545454545454, ""24"": 3.8181818181818183, ""25"": 3.7272727272727275, ""26"": 3.8636363636363638, ""27"": 3.8636363636363638, ""28"": 3.8636363636363638, ""29"": 3.7272727272727275, ""30"": 3.7727272727272725, ""35"": 3.8181818181818183, ""37"": 3.7727272727272725}","{""1"": 3.6818181818181818, ""2"": 3.8272727272727273, ""3"": 3.7954545454545455}",3.7251963636363636
2023254089,147,"{""21"": 4, ""22"": 4, ""23"": 4, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 3, ""35"": 4, ""37"": 4}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.9
2023254089,860,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.9
2023287248,265,"{""21"": 3.3846153846153846, ""22"": 3.576923076923077, ""23"": 3.4615384615384617, ""24"": 3.6153846153846154, ""25"": 3.769230769230769, ""26"": 3.730769230769231, ""27"": 3.8461538461538463, ""28"": 3.269230769230769, ""29"": 3.5384615384615383, ""30"": 3.576923076923077, ""35"": 3.8076923076923075, ""37"": 3.576923076923077}","{""1"": 3.4743589743589743, ""2"": 3.6461538461538462, ""3"": 3.6923076923076923}",3.717237557997558
2023241667,311,"{""25"": 3.5000000000000000, ""26"": 3.5000000000000000, ""27"": 3.5000000000000000}","{""1"": 3.5000000000000000, ""2"": 3.5000000000000000, ""3"": 3.5000000000000000}",3.67
2023241667,395,"{""21"": 3.5, ""22"": 3.5, ""23"": 3.5, ""24"": 3.5, ""25"": 3.5, ""26"": 3.5, ""27"": 3.5, ""28"": 3.5, ""29"": 3.5, ""30"": 3.5, ""35"": 3.5, ""37"": 3.5}","{""1"": 3.5000000000000000, ""2"": 3.5000000000000000, ""3"": 3.5000000000000000}",3.67
2023241667,1517,"{""25"": 3.5000000000000000, ""26"": 3.5000000000000000, ""27"": 3.5000000000000000}","{""1"": 3.5000000000000000, ""2"": 3.5000000000000000, ""3"": 3.5000000000000000}",3.67
2023241667,1675,"{""21"": 3.5, ""22"": 3.5, ""23"": 3.5, ""24"": 3.5, ""25"": 3.5, ""26"": 3.5, ""27"": 3.5, ""28"": 3.5, ""29"": 3.5, ""30"": 3.5, ""35"": 3.5, ""37"": 3.5}","{""1"": 3.5000000000000000, ""2"": 3.5000000000000000, ""3"": 3.5000000000000000}",3.67
2023277569,1200,"{""21"": 3.75, ""22"": 3.6666666666666665, ""23"": 3.5, ""24"": 3.75, ""25"": 4, ""26"": 3.8333333333333335, ""27"": 4, ""28"": 3.6666666666666665, ""29"": 3.75, ""30"": 3.75, ""35"": 3.9166666666666665, ""37"": 3.75}","{""1"": 3.6388888888888889, ""2"": 3.8500000000000000, ""3"": 3.8333333333333334}",3.6056825071225071
2023277569,1379,"{""25"": 3.9166666666666667, ""26"": 3.7500000000000000, ""27"": 3.9166666666666667}","{""1"": 3.6388888888888889, ""2"": 3.8000000000000000, ""3"": 3.8333333333333334}",3.6023491737891738
2023277569,1660,"{""25"": 4.0000000000000000, ""26"": 3.9166666666666667, ""27"": 4.0000000000000000}","{""1"": 3.6388888888888889, ""2"": 3.8666666666666667, ""3"": 3.8333333333333334}",3.6067936182336182
2023287248,1108,"{""25"": 3.5238095238095238, ""26"": 3.5238095238095238, ""27"": 3.6190476190476190}","{""1"": 3.4743589743589743, ""2"": 3.5102564102564102, ""3"": 3.6923076923076923}",3.7081777289377289
2023270983,265,"{""21"": 4, ""22"": 4, ""23"": 3.7777777777777777, ""24"": 3.888888888888889, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3.888888888888889, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 3.9259259259259259, ""2"": 3.9555555555555556, ""3"": 4.0000000000000000}",3.6629787654320988
2023293757,762,"{""21"": 4, ""22"": 4, ""23"": 3.5, ""24"": 3.5, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 3.8333333333333333, ""2"": 3.9000000000000000, ""3"": 4.0000000000000000}",3.9639822222222222
2023227341,265,"{""21"": 3.6363636363636362, ""22"": 3.6818181818181817, ""23"": 3.4782608695652173, ""24"": 3.608695652173913, ""25"": 3.7727272727272725, ""26"": 3.8636363636363638, ""27"": 3.8181818181818183, ""28"": 3.6818181818181817, ""29"": 3.6956521739130435, ""30"": 3.6363636363636362, ""35"": 3.739130434782609, ""37"": 3.6956521739130435}","{""1"": 3.5988142292490119, ""2"": 3.7490118577075099, ""3"": 3.7173913043478261}",3.7007211594202899
2023227341,1108,"{""25"": 3.4666666666666667, ""26"": 3.4666666666666667, ""27"": 3.4666666666666667}","{""1"": 3.5988142292490119, ""2"": 3.5381027667984190, ""3"": 3.7173913043478261}",3.6866605533596838
2023243499,1233,"{""25"": 3.9090909090909091, ""26"": 3.9545454545454545, ""27"": 3.9545454545454545}","{""1"": 3.8484848484848485, ""2"": 3.9181818181818182, ""3"": 3.8863636363636364}",3.8749050505050505
2023243499,1431,"{""21"": 3.909090909090909, ""22"": 3.909090909090909, ""23"": 3.7272727272727275, ""24"": 3.8636363636363638, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3.909090909090909, ""29"": 3.7727272727272725, ""30"": 3.7272727272727275, ""35"": 3.8636363636363638, ""37"": 3.909090909090909}","{""1"": 3.8484848484848485, ""2"": 3.9545454545454545, ""3"": 3.8863636363636364}",3.8773292929292929
2023194625,525,"{""25"": 3.5000000000000000, ""26"": 3.7500000000000000, ""27"": 3.5000000000000000}","{""1"": 3.6000000000000000, ""2"": 3.5900000000000000, ""3"": 3.5000000000000000}",3.0041066666666667
2023194625,1108,"{""21"": 3.8, ""22"": 3.6, ""23"": 3.4, ""24"": 3.4, ""25"": 4, ""26"": 4, ""27"": 3.8, ""28"": 3.8, ""29"": 3.4, ""30"": 3.6, ""35"": 3.6, ""37"": 3.4}","{""1"": 3.6000000000000000, ""2"": 3.8000000000000000, ""3"": 3.5000000000000000}",3.0181066666666667
2023131366,762,"{""21"": 4, ""22"": 4, ""23"": 4, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.18288
2023131366,1103,"{""21"": 4, ""22"": 4, ""23"": 4, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.18288
2023135115,533,"{""21"": 3.6666666666666665, ""22"": 3.6666666666666665, ""23"": 3.2666666666666666, ""24"": 3.8666666666666667, ""25"": 3.533333333333333, ""26"": 3.6, ""27"": 3.933333333333333, ""28"": 3.066666666666667, ""29"": 3.6, ""30"": 3.6, ""35"": 3.7333333333333334, ""37"": 3.6}","{""1"": 3.5333333333333334, ""2"": 3.6000000000000000, ""3"": 3.6666666666666667}",3.5911621052631579
2023135115,1363,"{""21"": 3.6666666666666665, ""22"": 3.6666666666666665, ""23"": 3.2666666666666666, ""24"": 3.8666666666666667, ""25"": 3.8666666666666667, ""26"": 3.8, ""27"": 3.8666666666666667, ""28"": 3.066666666666667, ""29"": 3.6, ""30"": 3.6, ""35"": 3.7333333333333334, ""37"": 3.6}","{""1"": 3.5333333333333334, ""2"": 3.6933333333333334, ""3"": 3.6666666666666667}",3.5973843274853801
2023123161,287,"{""25"": 3.7592592592592593, ""26"": 3.8181818181818182, ""27"": 3.7636363636363636}","{""1"": 3.6268237934904601, ""2"": 3.7904377104377104, ""3"": 3.7363636363636364}",3.3720679125785936
2023293757,1533,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.8333333333333333, ""2"": 3.9000000000000000, ""3"": 4.0000000000000000}",3.9639822222222222
2023123161,1259,"{""25"": 3.4814814814814815, ""26"": 3.5818181818181818, ""27"": 3.7090909090909091}","{""1"": 3.6268237934904601, ""2"": 3.6767003367003367, ""3"": 3.7363636363636364}",3.364485420996102
2023149881,225,"{""25"": 3.1132075471698113, ""26"": 3.4528301886792453, ""27"": 3.7358490566037736}","{""1"": 3.4691358024691358, ""2"": 3.5344514325646401, ""3"": 3.6635220125786164}",3.6214923625392389
2023149881,2825,"{""25"": 3.7735849056603774, ""26"": 3.7924528301886792, ""27"": 3.8867924528301887}","{""1"": 3.4691358024691358, ""2"": 3.7646401118099231, ""3"": 3.6635220125786164}",3.6368382744889244
2023100432,283,"{""21"": 3.6774193548387095, ""22"": 3.7419354838709675, ""23"": 3.3225806451612905, ""24"": 3.806451612903226, ""25"": 3.6451612903225805, ""26"": 3.806451612903226, ""27"": 3.870967741935484, ""28"": 3.806451612903226, ""29"": 3.774193548387097, ""30"": 3.7419354838709675, ""35"": 3.5161290322580645, ""37"": 3.6774193548387095}","{""1"": 3.5806451612903226, ""2"": 3.7870967741935484, ""3"": 3.5967741935483871}",3.6155374389051808
2023126491,225,"{""25"": 3.2278481012658228, ""26"": 3.5949367088607595, ""27"": 3.7341772151898734}","{""1"": 3.4345991561181435, ""2"": 3.5417721518987342, ""3"": 3.6455696202531646}",3.6549560618846695
2023126491,2825,"{""25"": 3.7974683544303797, ""26"": 3.8607594936708861, ""27"": 3.8860759493670886}","{""1"": 3.4345991561181435, ""2"": 3.7392405063291139, ""3"": 3.6455696202531646}",3.6681206188466948
2023108119,928,"{""21"": 3.764705882352941, ""22"": 3.823529411764706, ""23"": 3.7058823529411766, ""24"": 3.823529411764706, ""25"": 3.823529411764706, ""26"": 3.8823529411764706, ""27"": 3.9411764705882355, ""28"": 3.823529411764706, ""29"": 3.8823529411764706, ""30"": 3.764705882352941, ""35"": 3.8823529411764706, ""37"": 3.9411764705882355}","{""1"": 3.7647058823529412, ""2"": 3.8588235294117647, ""3"": 3.9117647058823530}",3.4667681792717087
2023256281,592,"{""21"": 3.8636363636363638, ""22"": 3.909090909090909, ""23"": 3.7727272727272725, ""24"": 3.8181818181818183, ""25"": 3.8636363636363638, ""26"": 3.8636363636363638, ""27"": 3.8636363636363638, ""28"": 3.8181818181818183, ""29"": 3.7727272727272725, ""30"": 3.8181818181818183, ""35"": 3.909090909090909, ""37"": 3.8181818181818183}","{""1"": 3.8484848484848485, ""2"": 3.8454545454545454, ""3"": 3.8636363636363637}",3.6197406060606061
2023256281,1379,"{""25"": 3.9090909090909091, ""26"": 3.9090909090909091, ""27"": 3.9090909090909091}","{""1"": 3.8484848484848485, ""2"": 3.8727272727272727, ""3"": 3.8636363636363637}",3.6215587878787879
2023101887,533,"{""21"": 3.5952380952380953, ""22"": 3.5714285714285716, ""23"": 3.142857142857143, ""24"": 3.5952380952380953, ""25"": 3.5714285714285716, ""26"": 3.5714285714285716, ""27"": 3.761904761904762, ""28"": 3.5714285714285716, ""29"": 3.142857142857143, ""30"": 3.119047619047619, ""35"": 3.738095238095238, ""37"": 3.7142857142857144}","{""1"": 3.4365079365079365, ""2"": 3.6142857142857143, ""3"": 3.7261904761904762}",3.4406789417989418
2023101887,928,"{""21"": 3.5952380952380953, ""22"": 3.5714285714285716, ""23"": 3.142857142857143, ""24"": 3.5952380952380953, ""25"": 3.738095238095238, ""26"": 3.6904761904761907, ""27"": 3.880952380952381, ""28"": 3.5714285714285716, ""29"": 3.142857142857143, ""30"": 3.119047619047619, ""35"": 3.738095238095238, ""37"": 3.7142857142857144}","{""1"": 3.4365079365079365, ""2"": 3.6952380952380952, ""3"": 3.7261904761904762}",3.4460757671957672
2023136095,882,"{""21"": 3.5402298850574714, ""22"": 3.6091954022988504, ""23"": 3.1704545454545454, ""24"": 3.6666666666666665, ""25"": 3.103448275862069, ""26"": 3.1724137931034484, ""27"": 3.5172413793103448, ""28"": 3.689655172413793, ""29"": 3.4204545454545454, ""30"": 3.375, ""35"": 3.7011494252873565, ""37"": 3.655172413793103}","{""1"": 3.4399599442702891, ""2"": 3.4298850574712644, ""3"": 3.6781609195402299}",3.631344214976838
2023136095,1181,"{""21"": 3.5402298850574714, ""22"": 3.6091954022988504, ""23"": 3.1704545454545454, ""24"": 3.6666666666666665, ""25"": 3.9302325581395348, ""26"": 3.895348837209302, ""27"": 3.883720930232558, ""28"": 3.689655172413793, ""29"": 3.4204545454545454, ""30"": 3.375, ""35"": 3.7011494252873565, ""37"": 3.655172413793103}","{""1"": 3.4399599442702891, ""2"": 3.8131248329323710, ""3"": 3.6781609195402299}",3.6568935333409118
2023196511,683,"{""21"": 3.7222222222222223, ""22"": 3.7777777777777777, ""23"": 3.611111111111111, ""24"": 3.7222222222222223, ""25"": 3.888888888888889, ""26"": 3.8333333333333335, ""27"": 3.8333333333333335, ""28"": 3.6666666666666665, ""29"": 3.6666666666666665, ""30"": 3.6666666666666665, ""35"": 3.7777777777777777, ""37"": 3.7222222222222223}","{""1"": 3.7037037037037037, ""2"": 3.7888888888888889, ""3"": 3.7500000000000000}",3.7168661728395062
2023192940,1260,"{""21"": 3.1971830985915495, ""22"": 3.323943661971831, ""23"": 2.887323943661972, ""24"": 3.4507042253521125, ""25"": 3.0985915492957745, ""26"": 3.295774647887324, ""27"": 3.535211267605634, ""28"": 3.408450704225352, ""29"": 3.323943661971831, ""30"": 3.2535211267605635, ""35"": 3.5774647887323945, ""37"": 3.2816901408450705}","{""1"": 3.1361502347417840, ""2"": 3.3577464788732394, ""3"": 3.4295774647887324}",3.3353359041310266
2023117884,712,"{""21"": 3.535211267605634, ""22"": 3.619718309859155, ""23"": 3.1267605633802815, ""24"": 3.4507042253521125, ""25"": 3.5492957746478875, ""26"": 3.492957746478873, ""27"": 3.7183098591549295, ""28"": 3.563380281690141, ""29"": 3.2777777777777777, ""30"": 3.3333333333333335, ""35"": 3.704225352112676, ""37"": 3.591549295774648}","{""1"": 3.4272300469483568, ""2"": 3.5549295774647887, ""3"": 3.6478873239436620}",3.5542355108428348
2023117884,1169,"{""21"": 3.535211267605634, ""22"": 3.619718309859155, ""23"": 3.1267605633802815, ""24"": 3.4507042253521125, ""25"": 3.7183098591549295, ""26"": 3.7183098591549295, ""27"": 3.788732394366197, ""28"": 3.563380281690141, ""29"": 3.2777777777777777, ""30"": 3.3333333333333335, ""35"": 3.704225352112676, ""37"": 3.591549295774648}","{""1"": 3.4272300469483568, ""2"": 3.6478873239436620, ""3"": 3.6478873239436620}",3.5604326939414263
2023160791,284,"{""21"": 3.4242424242424243, ""22"": 3.484848484848485, ""23"": 2.9696969696969697, ""24"": 3.515151515151515, ""25"": 3.696969696969697, ""26"": 3.6363636363636362, ""27"": 3.757575757575758, ""28"": 3.7272727272727275, ""29"": 3.484848484848485, ""30"": 3.5454545454545454, ""35"": 3.4242424242424243, ""37"": 3.4242424242424243}","{""1"": 3.2929292929292929, ""2"": 3.6666666666666667, ""3"": 3.4242424242424242}",3.3846158922558923
2023160604,208,"{""21"": 3.5542168674698793, ""22"": 3.7023809523809526, ""23"": 3.107142857142857, ""24"": 3.674698795180723, ""25"": 3.4698795180722892, ""26"": 3.662650602409639, ""27"": 3.7804878048780486, ""28"": 3.4939759036144578, ""29"": 3.357142857142857, ""30"": 3.3095238095238093, ""35"": 3.6790123456790123, ""37"": 3.6144578313253013}","{""1"": 3.4545802256645630, ""2"": 3.6163385248310315, ""3"": 3.6467350885021568}",3.5194648013877289
2023160604,1803,"{""21"": 3.5542168674698793, ""22"": 3.7023809523809526, ""23"": 3.107142857142857, ""24"": 3.674698795180723, ""25"": 3.8395061728395063, ""26"": 3.817073170731707, ""27"": 3.8536585365853657, ""28"": 3.4939759036144578, ""29"": 3.357142857142857, ""30"": 3.3095238095238093, ""35"": 3.6790123456790123, ""37"": 3.6144578313253013}","{""1"": 3.4545802256645630, ""2"": 3.7357825157903520, ""3"": 3.6467350885021568}",3.5274277341183502
2023188382,772,"{""21"": 3.6538461538461537, ""22"": 3.6538461538461537, ""23"": 3.1666666666666665, ""24"": 3.576923076923077, ""25"": 3.4358974358974357, ""26"": 3.448717948717949, ""27"": 3.7051282051282053, ""28"": 3.6666666666666665, ""29"": 3.5641025641025643, ""30"": 3.3333333333333335, ""35"": 3.6153846153846154, ""37"": 3.628205128205128}","{""1"": 3.4914529914529914, ""2"": 3.5666666666666667, ""3"": 3.6217948717948718}",3.4315828734228734
2023188382,4637,"{""25"": 3.8461538461538462, ""26"": 3.7820512820512821, ""27"": 3.8461538461538462}","{""1"": 3.4914529914529914, ""2"": 3.7435897435897436, ""3"": 3.6217948717948718}",3.4433777452177452
2023114907,225,"{""25"": 3.8750000000000000, ""26"": 3.8750000000000000, ""27"": 3.8750000000000000}","{""1"": 3.5833333333333333, ""2"": 3.8500000000000000, ""3"": 3.5625000000000000}",3.3088066666666667
2023114907,393,"{""21"": 3.625, ""22"": 3.75, ""23"": 3.375, ""24"": 3.75, ""25"": 3.875, ""26"": 3.875, ""27"": 3.875, ""28"": 3.875, ""29"": 3.75, ""30"": 3.75, ""35"": 3.375, ""37"": 3.75}","{""1"": 3.5833333333333333, ""2"": 3.8500000000000000, ""3"": 3.5625000000000000}",3.3088066666666667
2023114907,772,"{""21"": 3.625, ""22"": 3.75, ""23"": 3.375, ""24"": 3.75, ""25"": 3.875, ""26"": 3.875, ""27"": 3.875, ""28"": 3.875, ""29"": 3.75, ""30"": 3.75, ""35"": 3.375, ""37"": 3.75}","{""1"": 3.5833333333333333, ""2"": 3.8500000000000000, ""3"": 3.5625000000000000}",3.3088066666666667
2023161740,1266,"{""21"": 3.8333333333333335, ""22"": 3.944444444444444, ""23"": 3.7777777777777777, ""24"": 3.944444444444444, ""25"": 3.944444444444444, ""26"": 4, ""27"": 3.944444444444444, ""28"": 3.944444444444444, ""29"": 3.888888888888889, ""30"": 3.7777777777777777, ""35"": 3.7777777777777777, ""37"": 3.944444444444444}","{""1"": 3.8518518518518518, ""2"": 3.9555555555555555, ""3"": 3.8611111111111111}",3.4302517107583774
2023116051,207,"{""21"": 3.257142857142857, ""22"": 3.357142857142857, ""23"": 2.8, ""24"": 3.357142857142857, ""25"": 3.8285714285714287, ""26"": 3.7, ""27"": 3.8, ""28"": 3.442857142857143, ""29"": 3.057142857142857, ""30"": 3.0714285714285716, ""35"": 3.4857142857142858, ""37"": 3.4571428571428573}","{""1"": 3.1380952380952381, ""2"": 3.6257142857142857, ""3"": 3.4714285714285714}",3.24488948032180907973
2023116051,1093,"{""21"": 3.257142857142857, ""22"": 3.357142857142857, ""23"": 2.8, ""24"": 3.357142857142857, ""25"": 3.085714285714286, ""26"": 3.2142857142857144, ""27"": 3.5285714285714285, ""28"": 3.442857142857143, ""29"": 3.057142857142857, ""30"": 3.0714285714285716, ""35"": 3.4857142857142858, ""37"": 3.4571428571428573}","{""1"": 3.1380952380952381, ""2"": 3.3257142857142857, ""3"": 3.4714285714285714}",3.22488948032180907973
2023178140,533,"{""21"": 3.6964285714285716, ""22"": 3.7818181818181817, ""23"": 3.4642857142857144, ""24"": 3.8181818181818183, ""25"": 3.8545454545454545, ""26"": 3.8181818181818183, ""27"": 3.890909090909091, ""28"": 3.8545454545454545, ""29"": 3.8363636363636364, ""30"": 3.709090909090909, ""35"": 3.6785714285714284, ""37"": 3.75}","{""1"": 3.6475108225108225, ""2"": 3.8472727272727273, ""3"": 3.7142857142857143}",3.4873512842712843
2023148975,437,"{""21"": 3.36231884057971, ""22"": 3.420289855072464, ""23"": 2.927536231884058, ""24"": 3.4782608695652173, ""25"": 3.8405797101449277, ""26"": 3.710144927536232, ""27"": 3.8970588235294117, ""28"": 3.5588235294117645, ""29"": 3.1029411764705883, ""30"": 3.2205882352941178, ""35"": 3.514705882352941, ""37"": 3.4347826086956523}","{""1"": 3.2367149758454106, ""2"": 3.6969735720375107, ""3"": 3.4747442455242967}",3.4759711359988374
2023148975,794,"{""21"": 3.36231884057971, ""22"": 3.420289855072464, ""23"": 2.927536231884058, ""24"": 3.4782608695652173, ""25"": 2.9285714285714284, ""26"": 3.130434782608696, ""27"": 3.735294117647059, ""28"": 3.5588235294117645, ""29"": 3.1029411764705883, ""30"": 3.2205882352941178, ""35"": 3.514705882352941, ""37"": 3.4347826086956523}","{""1"": 3.2367149758454106, ""2"": 3.3662769455608330, ""3"": 3.4747442455242967}",3.4539246942337255
2023127317,297,"{""25"": 3.8750000000000000, ""26"": 3.8750000000000000, ""27"": 3.8750000000000000}","{""1"": 3.8333333333333333, ""2"": 3.8500000000000000, ""3"": 3.8750000000000000}",3.86556
2023127317,552,"{""21"": 3.875, ""22"": 3.875, ""23"": 3.75, ""24"": 3.75, ""25"": 3.75, ""26"": 3.875, ""27"": 3.875, ""28"": 3.875, ""29"": 3.875, ""30"": 3.75, ""35"": 3.875, ""37"": 3.875}","{""1"": 3.8333333333333333, ""2"": 3.8250000000000000, ""3"": 3.8750000000000000}",3.8638933333333333
2023127317,762,"{""21"": 3.875, ""22"": 3.875, ""23"": 3.75, ""24"": 3.75, ""25"": 3.875, ""26"": 3.75, ""27"": 3.875, ""28"": 3.875, ""29"": 3.875, ""30"": 3.75, ""35"": 3.875, ""37"": 3.875}","{""1"": 3.8333333333333333, ""2"": 3.8250000000000000, ""3"": 3.8750000000000000}",3.8638933333333333
2023105399,336,"{""21"": 3.210526315789474, ""22"": 3.210526315789474, ""23"": 3.1052631578947367, ""24"": 3.1842105263157894, ""25"": 3.0526315789473686, ""26"": 3.5, ""27"": 3.5526315789473686, ""28"": 3.5789473684210527, ""29"": 3.3947368421052633, ""30"": 3.4210526315789473, ""35"": 3.3684210526315788, ""37"": 3.3157894736842106}","{""1"": 3.1754385964912281, ""2"": 3.3736842105263158, ""3"": 3.3421052631578947}",3.4316552046783626
2023100753,930,"{""21"": 3.782608695652174, ""22"": 3.8260869565217392, ""23"": 3.6521739130434785, ""24"": 3.9130434782608696, ""25"": 3.9130434782608696, ""26"": 3.9565217391304346, ""27"": 4, ""28"": 3.391304347826087, ""29"": 3.9130434782608696, ""30"": 3.9130434782608696, ""35"": 3.8260869565217392, ""37"": 3.9130434782608696}","{""1"": 3.7536231884057971, ""2"": 3.8347826086956522, ""3"": 3.8695652173913044}",3.08303396506874768
